Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date,Agency
ED44F03C79AE6FC90AD415E4F1DE7E5308DB9FBD_1628433630,2021-08-08 14:40:30+00:00,Traffic Hazard,POINT (-97.835189 30.392085),30.392085,-97.835189,Mc Neil Dr & Fm 2222 Rd,ARCHIVED,08/08/2021 03:30:02 PM +0000,
0815E831C7F892AEC1D270A225119713A6ED6F3A_1639434121,2021-12-13 22:22:01+00:00,VEHICLE FIRE,POINT (-97.666365 30.456377),30.456377,-97.666365,15900 N IH 35 NB,ARCHIVED,12/13/2021 10:35:02 PM +0000,
77F30DE29B37C940918F2ABDD2D48CFFF2F092F0_1648830906,2022-04-01 16:35:06+00:00,Crash Urgent,POINT (-97.790109 30.157527),30.157527,-97.790109,9900 S Ih 35 Nb,ARCHIVED,04/01/2022 06:40:03 PM +0000,
EAE18E90C55AFEFAE7F95DF6164CF084AC2FBC54_1673279839,2023-01-09 15:57:19+00:00,Crash Service,POINT (-97.724625 30.23594),30.23594,-97.724625,2426 E Riverside Dr,ARCHIVED,01/09/2023 04:25:04 PM +0000,
0104CF3B45056589309EFFD4D0889E430018B490_1562876016,2019-07-11 20:13:36+00:00,Traffic Hazard,POINT (-97.734958 30.390047),30.390047,-97.734958,N Capital Of Texas Hwy & N Mopac Expy Svrd Sb,ARCHIVED,07/11/2019 08:55:04 PM +0000,
B1EC5A3C7DEB0E3667D3FA14E547350F13B39159_1543232815,2018-11-26 11:46:55+00:00,Traffic Hazard,POINT (-97.683948 30.220373),30.220373,-97.683948,0 E Ben White Eb To 183 Sb Ramp,ARCHIVED,11/26/2018 12:55:03 PM +0000,
70A1FEB7907EB7F1D49939E991BE2FD1E3ED086A_1748367923,2025-05-27 17:45:23+00:00,Crash Urgent,POINT (-97.733029 30.310756),30.310756,-97.733029,4400-4431 Guadalupe St,ARCHIVED,05/27/2025 07:15:14 PM +0000,AUSTIN PD           
550A4541143D7B239B2641C0000905CA6ADB9994_1638750721,2021-12-06 00:32:01+00:00,TRFC HAZD/ DEBRIS,POINT (-97.825767 30.221232),30.221232,-97.825767,Country White Ln & Brodie Ln,ARCHIVED,12/06/2021 12:50:04 AM +0000,
8CC3C1DF10AF3703F8D99BE09290114EF658B116_1733098578,2024-12-02 00:16:18+00:00,Crash Urgent,POINT (-97.671433 30.42293),30.42293,-97.671433,13500-13541 N Ih 35 Svrd Nb,ARCHIVED,12/02/2024 04:35:18 AM +0000,AUSTIN PD           
F4135B99ABD31C4D8F572A3D8CDA405E5EE86B62_1555785065,2019-04-20 18:31:05+00:00,Crash Service,POINT (-97.755821 30.219201),30.219201,-97.755821,710 E Ben White Blvd Svrd Wb,ARCHIVED,04/20/2019 07:50:04 PM +0000,
4CCE220495B298C3BCF19B23EBF3FA9A95FC3F8D_1753886257_traffic_incident,2025-07-30 14:37:37+00:00,COLLISION,POINT (-97.72087 30.411197),30.411197,-97.72087,3600-blk Duval Rd,ARCHIVED,07/30/2025 03:05:30 PM +0000,TRAVIS COUNTY SHERIF
02EF6A4D5E9B6440EE4513BAF40746CB8E872FE4_1537563786,2018-09-21 21:03:06+00:00,Crash Urgent,POINT (-97.845774 30.245989),30.245989,-97.845774,5707 SOUTHWEST PKWY,ARCHIVED,09/21/2018 11:40:03 PM +0000,
6ADB922FA7A3B56CFCBD0BEF18B3939C46CC213B_1683425386,2023-05-07 02:09:46+00:00,Crash Urgent,POINT (-97.76091 30.187199),30.187199,-97.76091,2112 E WILLIAM CANNON DR,ARCHIVED,05/07/2023 04:15:02 AM +0000,
FF9BB9F4C63520A6D11F97C33B576438879F887F_1532039099,2018-07-19 22:24:59+00:00,zSTALLED VEHICLE,POINT (-97.739228 30.319198),30.319198,-97.739228,4800 Burnet Rd,ARCHIVED,07/19/2018 10:35:02 PM +0000,
7026D0F189B40A2AB2815AA592F49C2E0997BD3A_1616906933,2021-03-28 04:48:53+00:00,Crash Urgent,POINT (-97.703945 30.282572),30.282572,-97.703945,E Martin Luther King Jr Blvd & Airport Blvd,ARCHIVED,03/28/2021 05:35:03 AM +0000,
AC711C0E8B83BE520E19D176CE432689B1E309DA_1740687981,2025-02-27 20:26:21+00:00,Crash Service,POINT (-97.798062 30.47262),30.47262,-97.798062,13951-13983 N Us 183 Hwy Svrd Nb,ARCHIVED,02/27/2025 11:00:19 PM +0000,AUSTIN PD           
EA2CC4F43528792DD726473DF61A0A9DDB13952F_1545962220,2018-12-28 01:57:00+00:00,Crash Urgent,POINT (-97.722512 30.261694),30.261694,-97.722512,E 6th St & Chicon St,ARCHIVED,12/28/2018 03:25:03 AM +0000,
8900276124508EA0B69A5B92588B276BA8693831_1656145579,2022-06-25 08:26:19+00:00,Crash Urgent,POINT (-97.692406 30.371147),30.371147,-97.692406,N LAMAR BLVD & MASTERSON PASS,ARCHIVED,06/25/2022 11:45:03 AM +0000,
0C044C6CEEC204CCAAC7CF0E5A05B45A122FBFEB_1691943754,2023-08-13 16:22:34+00:00,Crash Urgent,POINT (-97.748981 30.400476),30.400476,-97.748981,10021-10727 Jollyville Rd,ARCHIVED,08/13/2023 05:35:02 PM +0000,
4B082257F17BD96CDFD43328E8BF24C9638F3A17_1651928001,2022-05-07 12:53:21+00:00,Traffic Hazard,POINT (-97.629004 30.197016),30.197016,-97.629004,3600-blk E Sh 71 Svrd Eb,ARCHIVED,05/07/2022 01:15:02 PM +0000,
BE342C26551878B839603204C5FD626F436937A8_1605707085,2020-11-18 13:44:45+00:00,Crash Service,POINT (-97.726361 30.258768),30.258768,-97.726361,1638 E 2nd St,ARCHIVED,11/18/2020 03:10:04 PM +0000,
9587915E367335B4E286DBC435585857DB78C0C5_1553974263,2019-03-30 19:31:03+00:00,Traffic Hazard,POINT (-97.745587 30.358815),30.358815,-97.745587,7700 N Mopac Expy Sb,ARCHIVED,03/30/2019 08:40:04 PM +0000,
64784BEDD53258D0152783E812438F26F69DA48C_1589499102,2020-05-14 23:31:42+00:00,Traffic Hazard,POINT (-97.820654 30.276967),30.276967,-97.820654,Scottish Woods Trl & Shannon Oaks Trl,ARCHIVED,05/14/2020 11:45:03 PM +0000,
96C71E10C9F797720254BF8AB512C22BEF680B46_1702044860,2023-12-08 14:14:20+00:00,Crash Urgent,POINT (-97.684997 30.384496),30.384496,-97.684997,N Lamar Blvd / North Bend Dr,ARCHIVED,12/08/2023 04:10:12 PM +0000,
C1C3980607E0D1A7307A39A91165A041B97E3E8C_1524503439000,2018-04-23 17:10:00+00:00,TRFC HAZD/ DEBRIS,POINT (-97.659709 30.167039),30.167039,-97.659709,6214 S FM 973 RD,ARCHIVED,04/23/2018 05:55:00 PM +0000,
AF2700D32E70E9F6D67533F9CC73BF0AF423DC31_1640202401,2021-12-22 19:46:41+00:00,Traffic Hazard,POINT (-97.788322 30.196332),30.196332,-97.788322,6700-6808 S 1st St,ARCHIVED,12/22/2021 08:25:12 PM +0000,
C1D262A03495880AB003DDE6D06A10E9E84013F5_1527670069000,2018-05-30 08:47:00+00:00,Traffic Impediment,POINT (-97.677637 30.376048),30.376048,-97.677637,Farley Dr & Middle Fiskville Rd,ARCHIVED,05/30/2018 01:35:00 PM +0000,
6AB66055D326873C5452EBF1DBCB3FFB0A9465BB_1597007331,2020-08-09 21:08:51+00:00,Traffic Hazard,POINT (-97.688549 30.358425),30.358425,-97.688549,712 E Rundberg Ln,ARCHIVED,08/09/2020 10:00:05 PM +0000,
ADABAF1DC5B7F34B10D06F9F8D60E7204053A7C1_1719943968,2024-07-02 18:12:48+00:00,COLLISION WITH INJURY,POINT (-97.632558 30.44448),30.44448,-97.632558,1301 W Pecan St,ARCHIVED,07/02/2024 06:20:13 PM +0000,TRAVIS COUNTY SHERIF
C815C1EA05A0C9CD15BAF385FB76353EFDE3E50C_1581008340,2020-02-06 16:59:00+00:00,Crash Service,POINT (-97.733695 30.285315),30.285315,-97.733695,E 23rd St & San Jacinto Blvd,ARCHIVED,02/06/2020 05:25:03 PM +0000,
5B48D88A19941E3F151D49ECD72B30B650EA917A_1589233158,2020-05-11 21:39:18+00:00,zSTALLED VEHICLE,POINT (-97.765152 30.264881),30.264881,-97.765152,2001-2037 BARTON SPRINGS RD,ARCHIVED,05/11/2020 10:05:03 PM +0000,
932D44296C8A02FA656962811336ABE38130B2F8_1562428572,2019-07-06 15:56:12+00:00,Traffic Hazard,POINT (-97.613317 30.342377),30.342377,-97.613317,Blue Goose Rd & Harris Branch Pkwy,ARCHIVED,07/06/2019 05:00:08 PM +0000,
FF1EB8BD6CB17940AB78C0EEECF66268772F2061_1623526829,2021-06-12 19:40:29+00:00,Crash Service,POINT (-97.692306 30.337466),30.337466,-97.692306,1045 NORWOOD PARK BLVD,ARCHIVED,06/12/2021 08:50:04 PM +0000,
9757D4424009A325A76E5A6C2D513EF2858C9E69,2017-09-28 00:48:00+00:00,LOOSE LIVESTOCK,POINT (-97.6946318 30.1071013),30.1071013,-97.6946318,S Us 183 Hwy & Maha Loop Rd,ARCHIVED,05/18/2018 01:00:00 AM +0000,
2B80090196FBBD61985EA7F2FC5C2F6AA4E1F134_1522866726000,2018-04-04 18:32:00+00:00,Crash Urgent,POINT (-97.781978 30.183397),30.183397,-97.781978,S Congress Ave & E Dittmar Rd,ARCHIVED,04/04/2018 07:45:00 PM +0000,
2D5760791B83A579633C9EB57F63B0F1127DAEF9_1633615765,2021-10-07 14:09:25+00:00,TRFC HAZD/ DEBRIS,POINT (-97.944313 30.381043),30.381043,-97.944313,1800-1908 N FM 620 RD,ARCHIVED,10/07/2021 02:20:03 PM +0000,
73EE4958BDB5A056029EBD39B8ABBAA3DBC0F333_1687912854,2023-06-28 00:40:54+00:00,Traffic Hazard,POINT (-97.77758 30.192679),30.192679,-97.77758,E William Cannon Dr / Circle S Rd,ARCHIVED,06/28/2023 12:50:04 AM +0000,
14B21325096DD31C90A39900A910122C4D9FE3D9_1746048492,2025-04-30 21:28:12+00:00,Crash Urgent,POINT (-97.697894 30.440666),30.440666,-97.697894,12900-14249 N Mopac Expy Nb,ARCHIVED,04/30/2025 11:15:28 PM +0000,AUSTIN PD           
941B11D1510AA9D549D5CBC8C521572BEBC8337A_1706409258,2024-01-28 02:34:18+00:00,COLLISION,POINT (-97.803781 30.138896),30.138896,-97.803781,Old San Antonio Rd / Onion Creek Pkwy,ARCHIVED,01/28/2024 02:55:11 AM +0000,TRAVIS COUNTY SHERIF
24234AC444DF5B42D02CF9947F4CB143EECC801C_1531415218,2018-07-12 17:06:58+00:00,COLLISION,POINT (-97.866183 30.394924),30.394924,-97.866183,6000-6331 N FM 620 RD,ARCHIVED,07/12/2018 05:45:03 PM +0000,
A30610AEC7126A57209B8C2778E97D17BFCBA1FC_1514387893000,2017-12-27 15:18:00+00:00,Crash Urgent,POINT (-97.792483 30.448174),30.448174,-97.792483,9617 Anderson Mill Rd,ARCHIVED,12/27/2017 04:30:00 PM +0000,
39E54A158CBD072006F00EDDBF9A12712457328D_1735152875,2024-12-25 18:54:35+00:00,Traffic Hazard,POINT (-97.752839 30.21641),30.21641,-97.752839,0 E Ben White To Ih 35 Nb Ramp,ARCHIVED,12/25/2024 07:05:15 PM +0000,AUSTIN PD           
0A8FD3E9944C54C4399A005554DCC4F33405A363_1530311204,2018-06-29 22:26:44+00:00,Crash Urgent,POINT (-97.613317 30.342377),30.342377,-97.613317,Blue Goose Rd & Harris Branch Pkwy,ARCHIVED,06/29/2018 11:20:06 PM +0000,
A66AB96FFF76B3C3C2810151921B30CE73DF0D0D_1601592061,2020-10-01 22:41:01+00:00,COLLISION,POINT (-97.73077 30.155372),30.155372,-97.73077,7900-8024 MC KINNEY FALLS PKWY,ARCHIVED,10/01/2020 11:55:03 PM +0000,
DD2DFA50DC8FECA1E5303A87B2C6A42DB3EBE102_1616103215,2021-03-18 21:33:35+00:00,Crash Urgent,POINT (-97.717244 30.242517),30.242517,-97.717244,South Lakeshore Blvd & S Pleasant Valley Rd,ARCHIVED,03/18/2021 10:10:02 PM +0000,
85D0662AD5825BA33F4259D0D06AC035ABAC67BF_1533175182,2018-08-02 01:59:42+00:00,Traffic Impediment,POINT (-97.762857 30.228843),30.228843,-97.762857,201 W Alpine Rd,ARCHIVED,08/02/2018 02:25:02 AM +0000,
251530028B2880D7CA8D1CB5C02FB745FBD66FF2_1568027053,2019-09-09 11:04:13+00:00,zSTALLED VEHICLE,POINT (-97.794741 30.181145),30.181145,-97.794741,S 1st St & Mairo St,ARCHIVED,09/09/2019 11:15:04 AM +0000,
C5C15732584ED2820DB3720243A42CA22F624D80_1538689668,2018-10-04 21:47:48+00:00,Traffic Hazard,POINT (-97.74169 30.381976),30.381976,-97.74169,0 RESEARCH SB TO MOPAC RAMP,ARCHIVED,10/04/2018 10:55:02 PM +0000,
A60F4FBEA3F1418D85121FA3D2668A91E0DD7ECD_1681427855,2023-04-13 23:17:35+00:00,COLLISN/ LVNG SCN,POINT (-97.609233 30.226705),30.226705,-97.609233,13101 Tesla Rd,ARCHIVED,04/14/2023 12:05:03 AM +0000,
29ED50413352C3CD35A0187E7E61A5A855551B75_1548420682,2019-01-25 12:51:22+00:00,Crash Urgent,POINT (-97.665347 30.286257),30.286257,-97.665347,4600-5222 Ed Bluestein Blvd Sb,ARCHIVED,01/25/2019 03:20:04 PM +0000,
9A6B59DA46371D86EB75259C956AEE4B580C0119_1708225901,2024-02-18 03:11:41+00:00,Crash Urgent,POINT (-97.719727 30.339391),30.339391,-97.719727,7100 Easy Wind Dr,ARCHIVED,02/18/2024 05:03:08 AM +0000,AUSTIN PD           
0A24D3CB30F8C1B8F9ED74664BEAFD46ECCD055D_1592950470,2020-06-23 22:14:30+00:00,LOOSE LIVESTOCK,POINT (-97.7615 30.083125),30.083125,-97.7615,12900-13521 Crane Rd,ARCHIVED,06/23/2020 10:35:05 PM +0000,
66C9001ED3D7697B23819BF3B9EFBD504E52389D_1525531268000,2018-05-05 14:41:00+00:00,Traffic Hazard,POINT (-97.722163 30.283813),30.283813,-97.722163,Manor Rd & Lafayette Ave,ARCHIVED,05/05/2018 03:00:00 PM +0000,
A5B1D7E217AA227D5B2B8A84920780CF637960E2_1525440840000,2018-05-04 13:34:00+00:00,Traffic Impediment,POINT (-97.743 30.296318),30.296318,-97.743,604 W 29th Half St,ARCHIVED,05/04/2018 02:00:00 PM +0000,
C74915C0DD4057770BB5B5E0B2330CE8337BCD32_1684931763,2023-05-24 12:36:03+00:00,Traffic Hazard,POINT (-97.639567 30.202461),30.202461,-97.639567,3301-3303 S Fm 973 Rd,ARCHIVED,05/24/2023 01:30:07 PM +0000,
618DCDFB0CD9AE4481164961C4796DD8E3930C8D_1619479036,2021-04-26 23:17:16+00:00,Crash Service,POINT (-97.702221 30.41901),30.41901,-97.702221,2505 W Parmer Ln,ARCHIVED,04/27/2021 02:00:03 AM +0000,
73E4409E052D5B11A0FC684DD0B0E87A0C94F988_1663856461,2022-09-22 14:21:01+00:00,Crash Urgent,POINT (-97.700629 30.367003),30.367003,-97.700629,Mearns Meadow Blvd & Rutland Dr,ARCHIVED,09/22/2022 02:35:03 PM +0000,
819547D9BD3B29BDBE5CA0DF502A1EE0F7731D17_1583084526,2020-03-01 17:42:06+00:00,Traffic Hazard,POINT (-97.786664 30.229345),30.229345,-97.786664,1800 W Ben White Blvd Wb,ARCHIVED,03/01/2020 06:10:03 PM +0000,
4A1432C03DFFE532268819E1F8AB3083818ACE50_1690198236,2023-07-24 11:30:36+00:00,Crash Urgent,POINT (-97.744128 30.268417),30.268417,-97.744128,Colorado St / W 6th St,ARCHIVED,07/24/2023 02:00:06 PM +0000,
31F8395C78C444029412A4B4503242010FD530BB_1616005814,2021-03-17 18:30:14+00:00,Crash Urgent,POINT (-97.702745 30.419291),30.419291,-97.702745,2505-3047 W Parmer Ln,ARCHIVED,03/17/2021 08:25:03 PM +0000,
2314A350E505EC7C79579F94AD8C46B42631A2E8_1622058276,2021-05-26 19:44:36+00:00,Crash Urgent,POINT (-97.716585 30.360605),30.360605,-97.716585,8500-BLK RESEARCH BLVD NB,ARCHIVED,05/26/2021 07:55:02 PM +0000,
584ECC77DAA8F08488FD96DA8F4DBF91E2378EFF_1555688273,2019-04-19 15:37:53+00:00,COLLISION,POINT (-97.666964 30.455985),30.455985,-97.666964,Grand Avenue Pkwy & N Ih 35 Svrd Sb,ARCHIVED,04/19/2019 04:05:03 PM +0000,
02CE1EA5906B8DA6A9BB82F1319CC83C99ED91E9_1524482321000,2018-04-23 11:18:00+00:00,Crash Urgent,POINT (-97.788522 30.229636),30.229636,-97.788522,MANCHACA RD & W BEN WHITE BLVD SVRD EB,ARCHIVED,04/23/2018 01:55:00 PM +0000,
1779E398E459464E06C5BC073DF31D628117B618_1711461390,2024-03-26 13:56:30+00:00,Crash Urgent,POINT (-97.703945 30.282572),30.282572,-97.703945,Airport Blvd / E Martin Luther King Jr Blvd,ARCHIVED,03/26/2024 02:31:16 PM +0000,AUSTIN PD           
DD68E246AB85C71494243AFEFD589D2ABB6E6D62_1711158258,2024-03-23 01:44:18+00:00,Traffic Hazard,POINT (-97.743982 30.176251),30.176251,-97.743982,5511-5709 E William Cannon Dr,ARCHIVED,03/23/2024 02:40:13 AM +0000,AUSTIN PD           
2192F9498F37E8D5F2BBA41585B5C7ED4D0DB457_1748530631,2025-05-29 14:57:11+00:00,Traffic Hazard,POINT (-97.755466 30.243256),30.243256,-97.755466,Wilson St / W Live Oak St,ARCHIVED,05/29/2025 03:40:17 PM +0000,AUSTIN PD           
BCB8DE9F87FD30BC5D8EEB36C364469A4D26E04D_1631939952,2021-09-18 04:39:12+00:00,LOOSE LIVESTOCK,POINT (-97.537669 30.313485),30.313485,-97.537669,Blake Manor Rd & Briarcreek Loop,ARCHIVED,09/18/2021 06:00:02 AM +0000,
603FE594BD047C7051F43C2F429E18AF68CA7D25_1692925063,2023-08-25 00:57:43+00:00,Crash Service,POINT (-97.707028 30.287597),30.287597,-97.707028,AIRPORT BLVD / E 38TH ST,ARCHIVED,08/25/2023 01:40:06 AM +0000,
FCD8B5B9ECB89E65D56504F6F6CFE82EED26887E_1571181942,2019-10-15 23:25:42+00:00,Traffic Hazard,POINT (-97.78569 30.371658),30.371658,-97.78569,N Capital Of Texas Hwy Nb & Lakewood Dr,ARCHIVED,10/16/2019 12:15:04 AM +0000,
B4D94AD4BA566CAFF6A702ADEB39E76A43484364_1571839430,2019-10-23 14:03:50+00:00,Traffic Hazard,POINT (-97.690467 30.375428),30.375428,-97.690467,813 Mc Phaul St,ARCHIVED,10/23/2019 02:30:04 PM +0000,
36DFF9576BEF9EE98BAB32687C12CC9DC6536114_1551222574,2019-02-26 23:09:34+00:00,Crash Urgent,POINT (-97.672535 30.375426),30.375426,-97.672535,Bluff Bend Dr & E Braker Ln,ARCHIVED,02/26/2019 11:30:04 PM +0000,
56A99828B4FE6DD222C5AA346F744D07B4ED6030_1619122838,2021-04-22 20:20:38+00:00,Crash Urgent,POINT (-97.72386 30.371652),30.371652,-97.72386,9000-9040 Research Blvd Svrd Sb,ARCHIVED,04/22/2021 09:10:02 PM +0000,
4B082257F17BD96CDFD43328E8BF24C9638F3A17_1720382638,2024-07-07 20:03:58+00:00,COLLISION,POINT (-97.853978 30.403779),30.403779,-97.853978,N FM 620 RD / FM 2222 RD,ARCHIVED,07/07/2024 09:25:11 PM +0000,TRAVIS COUNTY SHERIF
08BC846FFF3A96EB1D36D184F604497CFF2F3727_1683989551,2023-05-13 14:52:31+00:00,Traffic Hazard,POINT (-97.874537 30.233277),30.233277,-97.874537,7037-7105 W Us 290 Hwy Eb,ARCHIVED,05/13/2023 03:10:03 PM +0000,
8CC9FCD9FDBEF641B5D23F4A80588138107A1F1B_1513282958000,2017-12-14 20:22:00+00:00,Crash Service,POINT (-97.792549 30.472906),30.472906,-97.792549,9826 North Lake Creek Pkwy,ARCHIVED,12/15/2017 12:45:00 AM +0000,
53B43ADA41A9083EFA9B04AD10970C2B494633F1_1638286322,2021-11-30 15:32:02+00:00,Crash Service,POINT (-97.72295 30.418049),30.418049,-97.72295,4100-4311 Everest Ln,ARCHIVED,11/30/2021 05:35:04 PM +0000,
24558D69E07EDE276480AE38B27EBCC720E09407_1517234490000,2018-01-29 14:01:00+00:00,Traffic Hazard,POINT (-97.86991 30.195341),30.195341,-97.86991,9200-10214 S Mopac Expy Sb,ARCHIVED,01/29/2018 08:30:00 PM +0000,
0310477142171B7D67F2A1CD85C90A3B66BE9C57_1714882497,2024-05-05 04:14:57+00:00,Crash Urgent,POINT (-97.76585 30.479172),30.479172,-97.76585,9222-9424 W Parmer Ln,ARCHIVED,05/05/2024 04:55:12 AM +0000,AUSTIN PD           
59976704CF42F25B77F2108792C193383EAEAC10_1591015647,2020-06-01 12:47:27+00:00,Crash Urgent,POINT (-97.707935 30.22703),30.22703,-97.707935,Grove Blvd & E Riverside Dr,ARCHIVED,06/01/2020 01:25:03 PM +0000,
06DE2A876205786DD972A5CD962AA1EC8F0EC7FE_1614791971,2021-03-03 17:19:31+00:00,TRFC HAZD/ DEBRIS,POINT (-97.621489 30.262883),30.262883,-97.621489,10100-10506 FM 969 RD,ARCHIVED,03/03/2021 05:30:03 PM +0000,
73CA0CCD6FF3D0CA58884DEAAAD9E042EC048A8F_1650734013,2022-04-23 17:13:33+00:00,Traffic Hazard,POINT (-97.738804 30.249835),30.249835,-97.738804,1000 E Riverside Dr,ARCHIVED,04/23/2022 06:50:03 PM +0000,
40CB0A6EC9C6368854FB0EE4942DC54A38F57D78_1568656756,2019-09-16 17:59:16+00:00,Crash Service,POINT (-97.659333 30.327443),30.327443,-97.659333,8200 Tuscany Way,ARCHIVED,09/16/2019 06:10:05 PM +0000,
F7CB489B88FEBCB7886035D43260E3689936C893_1699722653,2023-11-11 17:10:53+00:00,Crash Urgent,POINT (-97.729343 30.361847),30.361847,-97.729343,Burnet Rd / Steck Ave,ARCHIVED,11/11/2023 06:15:07 PM +0000,
9F4989CE236994C4F5458640666EFC7027B322CF_1511966746000,2017-11-29 14:45:00+00:00,Traffic Hazard,POINT (-97.745306 30.408938),30.408938,-97.745306,11200 Research Blvd Sb,ARCHIVED,11/29/2017 02:55:00 PM +0000,
765BB5D5E39445C7F56B5554B9BA0D431132F818_1638987792,2021-12-08 18:23:12+00:00,Crash Urgent,POINT (-97.756318 30.208038),30.208038,-97.756318,4700 S Ih 35 Nb,ARCHIVED,12/08/2021 07:05:05 PM +0000,
07599DFEB405554B03E43A8096F0B42F7ED392B4_1684183319,2023-05-15 20:41:59+00:00,Stalled Vehicle,POINT (-97.701467 30.427939),30.427939,-97.701467,W Parmer To Mopac Nb Ramp / N Mopac Expy Nb,ARCHIVED,05/15/2023 09:05:03 PM +0000,
4AB46ED419587791DCEF1A1E2391AD6C371A26B9_1595340904,2020-07-21 14:15:04+00:00,Crash Urgent,POINT (-97.688375 30.357834),30.357834,-97.688375,9300 N Ih 35 Sb,ARCHIVED,07/21/2020 03:00:05 PM +0000,
8B05AF0EF2EAC32530836BCEBD512F38E0BEAE64_1650492176,2022-04-20 22:02:56+00:00,Crash Urgent,POINT (-97.70793 30.267246),30.267246,-97.70793,WEBBERVILLE RD & NEAL ST,ARCHIVED,04/20/2022 11:10:02 PM +0000,
DF8D8FCE31B05F9F7DA30CCD948575D6BAD9C0AB_1619412308,2021-04-26 04:45:08+00:00,COLLISN/ LVNG SCN,POINT (-97.690928 30.170787),30.170787,-97.690928,5901-5913 S US 183 HWY NB,ARCHIVED,04/26/2021 05:15:03 AM +0000,
FE025DC13E5C9AB0D0625CAE795D5CB0A0444B1D_1664583549,2022-10-01 00:19:09+00:00,Traffic Hazard,POINT (-97.825791 30.455444),30.455444,-97.825791,N Fm 620 Rd & Anderson Mill Rd,ARCHIVED,10/01/2022 12:35:03 AM +0000,
F272A53B0EF1C576FF83D5CBDB2278970C863FB8_1579757125,2020-01-23 05:25:25+00:00,Traffic Hazard,POINT (-97.788557 30.167105),30.167105,-97.788557,W Slaughter Ln & S Congress Ave,ARCHIVED,01/23/2020 05:45:06 AM +0000,
95DD84C617999229B78C5F962FFB585B2D6B24AF_1672130570,2022-12-27 08:42:50+00:00,COLLISION,POINT (-98.023642 30.410093),30.410093,-98.023642,20800-21217 Mocking Bird Ln,ARCHIVED,12/27/2022 09:10:02 AM +0000,
CA91ACE6F5DC0CC0323B88AA38EA72FA84A874A6_1679728583,2023-03-25 07:16:23+00:00,Crash Service,POINT (-97.727072 30.240193),30.240193,-97.727072,Burton Dr & E Riverside Dr,ARCHIVED,03/25/2023 07:30:03 AM +0000,
B58FB752388A4F5F1BBC1AA2353785F4EF11DABD_1694879521,2023-09-16 15:52:01+00:00,Traffic Hazard,POINT (-97.708887 30.297879),30.297879,-97.708887,AIRPORT BLVD / ALDRICH ST,ARCHIVED,09/16/2023 04:45:11 PM +0000,
B20BE36DAF687AF80F8875D43801C204F36EDCA7_1567033713,2019-08-28 23:08:33+00:00,COLLISION,POINT (-97.82296 30.128322),30.128322,-97.82296,305 Arroyo Vista Dr,ARCHIVED,08/29/2019 02:10:03 AM +0000,
037880D210451B590C3A5229EA350645724E7E15_1724384659,2024-08-23 03:44:19+00:00,Traffic Hazard,POINT (-97.714431 30.230329),30.230329,-97.714431,E Riverside Dr / Riverside Farms Rd,ARCHIVED,08/23/2024 04:30:21 AM +0000,AUSTIN PD           
609B2C07DF917504A10BAA3991DE2F52320037D4_1628512329,2021-08-09 12:32:09+00:00,Crash Urgent,POINT (-97.722846 30.234103),30.234103,-97.722846,S Pleasant Valley Rd & E Riverside Dr,ARCHIVED,08/09/2021 03:40:03 PM +0000,
9147343D9851D9A4727FAB30D6594B416109E55A_1529534995,2018-06-20 22:49:55+00:00,Crash Service,POINT (-97.689114 30.422086),30.422086,-97.689114,13006 Esplanade St,ARCHIVED,06/21/2018 12:00:03 AM +0000,
321B5EA84A3B13ACC1628BC66F965531C18611DD_1582655697,2020-02-25 18:34:57+00:00,Traffic Hazard,POINT (-97.674751 30.404933),30.404933,-97.674751,12400-12437 N Ih 35 Svrd Nb,ARCHIVED,02/25/2020 07:30:04 PM +0000,
EB49DC1097EB13B32C84191D07CA3FFC2CC23C4F_1580391331,2020-01-30 13:35:31+00:00,Traffic Hazard,POINT (-97.824229 30.238513),30.238513,-97.824229,4000-4338 Southwest Pkwy,ARCHIVED,01/30/2020 01:45:05 PM +0000,
FD1CDC5192FD84041D83C0EF6053A484314F07F3_1564139551,2019-07-26 11:12:31+00:00,Traffic Hazard,POINT (-97.720268 30.37007),30.37007,-97.720268,8900 Research Blvd Sb,ARCHIVED,07/26/2019 11:55:04 AM +0000,
A02A2FE9596BF1F59BD4CA2ECA3885C814393F10_1634504993,2021-10-17 21:09:53+00:00,Traffic Hazard,POINT (-97.687501 30.3579),30.3579,-97.687501,N Ih 35 Svrd Nb & E Rundberg Ln,ARCHIVED,10/17/2021 09:55:03 PM +0000,
1D23C8EDF135106A57D7F1694D9C2C7EB67CC326_1662693965,2022-09-09 03:26:05+00:00,Traffic Hazard,POINT (-97.747706 30.268382),30.268382,-97.747706,500 W 5th St,ARCHIVED,09/09/2022 03:40:03 AM +0000,
CEDF5CCD8253FB636743D0248D10BCC0F11C8EDF_1626730642,2021-07-19 21:37:22+00:00,Traffic Hazard,POINT (-97.784692 30.224705),30.224705,-97.784692,Redd St & Diane Dr,ARCHIVED,07/19/2021 10:10:02 PM +0000,
2A100E2577BD2530D28348706140A86FC8A29C95_1511916871000,2017-11-29 00:54:00+00:00,COLLISN/ LVNG SCN,POINT (-97.922544 30.384325),30.384325,-97.922544,3005 Geronimo Trl,ARCHIVED,11/29/2017 01:15:00 AM +0000,
